## [BeGaze]
## Converted from:	E:\SMI-A\woods002\Participant 1-[8c0e3f91-eaa1-4953-8e86-7161fe265993]\Participant 1-6-recording.idf
## Date:	21.09.2018 09:54:03
## Version:	BeGaze 3.7.59
## IDF Version:	10
## Sample Rate:	120
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	6404
## Reversed:	none
## [Run]
## Subject:	Participant 1 (5)
## Description:	Run6
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time;Type;Trial;L Dia X [px];L Dia Y [px];L Pupil Diameter [mm];R Dia X [px];R Dia Y [px];R Pupil Diameter [mm];B POR X [px];B POR Y [px];L POR X [px];L POR Y [px];R POR X [px];R POR Y [px];L EPOS X;L EPOS Y;L EPOS Z;R EPOS X;R EPOS Y;R EPOS Z;L GVEC X;L GVEC Y;L GVEC Z;R GVEC X;R GVEC Y;R GVEC Z;Frame;Aux1
723733175;SMP;1;55.3492;40.4464;6.1636;55.5456;40.5963;6.6066;703.8081;301.2395;703.8081;301.2395;703.8081;301.2395;33.3477;2.6995;-26.0038;-31.5086;4.0297;-28.0313;-0.0473;-0.0326;0.9983;-0.1040;-0.0108;0.9945;00:00:43:20;
723741465;SMP;1;55.2946;40.3021;6.1596;55.4640;40.3721;6.5986;703.4783;299.1315;703.4783;299.1315;703.4783;299.1315;33.3472;2.6913;-25.9992;-31.5055;4.0216;-28.0267;-0.0468;-0.0313;0.9984;-0.1039;-0.0086;0.9946;00:00:43:20;
723749743;SMP;1;55.3934;40.1949;6.1833;55.5709;40.3942;6.6142;703.7769;297.0991;703.7769;297.0991;703.7769;297.0991;33.3467;2.6843;-25.9955;-31.5030;4.0142;-28.0226;-0.0470;-0.0286;0.9985;-0.1042;-0.0078;0.9945;00:00:43:20;
723758024;SMP;1;55.3316;40.2973;6.1706;55.4555;40.3820;6.5889;704.7001;296.1324;704.7001;296.1324;704.7001;296.1324;33.3465;2.6772;-25.9914;-31.5004;4.0059;-28.0181;-0.0476;-0.0280;0.9985;-0.1051;-0.0068;0.9944;00:00:43:20;
723766298;SMP;1;55.5089;40.1126;6.2112;55.5561;40.2483;6.5962;705.5174;294.9448;705.5174;294.9448;705.5174;294.9448;33.3463;2.6708;-25.9878;-31.4976;3.9964;-28.0130;-0.0481;-0.0273;0.9985;-0.1061;-0.0056;0.9943;00:00:43:20;
723774564;SMP;1;55.3622;40.2160;6.1828;55.3504;40.4390;6.5630;705.7472;294.4686;705.7472;294.4686;705.7472;294.4686;33.3463;2.6626;-25.9832;-31.4952;3.9860;-28.0077;-0.0486;-0.0264;0.9985;-0.1059;-0.0056;0.9944;00:00:43:21;
723782841;SMP;1;55.2439;40.1769;6.1702;55.2264;40.4411;6.5545;706.9383;293.7055;706.9383;293.7055;706.9383;293.7055;33.3461;2.6536;-25.9784;-31.4930;3.9767;-28.0028;-0.0485;-0.0263;0.9985;-0.1080;-0.0044;0.9941;00:00:43:21;
723791144;SMP;1;55.2703;40.2492;6.1836;55.3064;40.4119;6.5703;706.7384;293.7238;706.7384;293.7238;706.7384;293.7238;33.3459;2.6471;-25.9749;-31.4911;3.9690;-27.9986;-0.0486;-0.0263;0.9985;-0.1076;-0.0045;0.9942;00:00:43:21;
723799397;SMP;1;55.3447;40.2059;6.1746;55.3880;40.3873;6.5807;707.7710;293.2058;707.7710;293.2058;707.7710;293.2058;33.3458;2.6396;-25.9709;-31.4892;3.9618;-27.9945;-0.0488;-0.0261;0.9985;-0.1091;-0.0038;0.9940;00:00:43:21;
723807687;SMP;1;55.2282;40.1050;6.1512;55.3780;40.2195;6.5770;708.2791;292.7156;708.2791;292.7156;708.2791;292.7156;33.3459;2.6315;-25.9666;-31.4874;3.9542;-27.9902;-0.0492;-0.0258;0.9985;-0.1096;-0.0033;0.9940;00:00:43:21;
723815939;SMP;1;55.4003;40.1163;6.1762;55.4749;40.2297;6.6026;710.0599;291.9091;710.0599;291.9091;710.0599;291.9091;33.3460;2.6235;-25.9623;-31.4859;3.9480;-27.9867;-0.0503;-0.0254;0.9984;-0.1115;-0.0024;0.9938;00:00:43:21;
723824240;SMP;1;55.1350;40.1566;6.1539;55.2135;40.2502;6.5713;710.5806;292.1108;710.5806;292.1108;710.5806;292.1108;33.3464;2.6163;-25.9585;-31.4846;3.9424;-27.9835;-0.0507;-0.0253;0.9984;-0.1119;-0.0028;0.9937;00:00:43:22;
723832513;SMP;1;55.3382;40.0441;6.1748;55.4102;40.2473;6.5935;712.4208;292.0399;712.4208;292.0399;712.4208;292.0399;33.3468;2.6093;-25.9549;-31.4830;3.9368;-27.9803;-0.0505;-0.0254;0.9984;-0.1152;-0.0026;0.9933;00:00:43:22;
723840783;SMP;1;55.3449;40.0211;6.1782;55.4434;40.1339;6.6011;713.1190;292.0943;713.1190;292.0943;713.1190;292.0943;33.3472;2.6031;-25.9517;-31.4815;3.9318;-27.9773;-0.0515;-0.0253;0.9983;-0.1154;-0.0027;0.9933;00:00:43:22;
723849068;SMP;1;55.1807;40.0813;6.1531;55.2746;40.2619;6.5673;713.4161;292.2482;713.4161;292.2482;713.4161;292.2482;33.3478;2.5964;-25.9482;-31.4800;3.9259;-27.9736;-0.0524;-0.0255;0.9983;-0.1151;-0.0028;0.9934;00:00:43:22;
723857337;SMP;1;55.1983;40.2056;6.1644;55.2762;40.2825;6.5698;713.4390;292.0540;713.4390;292.0540;713.4390;292.0540;33.3484;2.5902;-25.9450;-31.4786;3.9197;-27.9697;-0.0521;-0.0253;0.9983;-0.1154;-0.0027;0.9933;00:00:43:23;
723865601;SMP;1;55.1893;40.1172;6.1513;55.2147;40.2491;6.5615;714.0567;292.2429;714.0567;292.2429;714.0567;292.2429;33.3492;2.5827;-25.9411;-31.4774;3.9136;-27.9659;-0.0527;-0.0255;0.9983;-0.1158;-0.0028;0.9933;00:00:43:23;
723873884;SMP;1;55.1512;40.0144;6.1509;55.2542;40.2094;6.5680;714.3322;292.1718;714.3322;292.1718;714.3322;292.1718;33.3498;2.5758;-25.9375;-31.4765;3.9079;-27.9624;-0.0525;-0.0252;0.9983;-0.1165;-0.0030;0.9932;00:00:43:23;
723882166;SMP;1;55.2409;40.1754;6.1579;55.2651;40.3366;6.5695;715.2722;292.2770;715.2722;292.2770;715.2722;292.2770;33.3505;2.5682;-25.9337;-31.4758;3.9024;-27.9590;-0.0538;-0.0255;0.9982;-0.1168;-0.0029;0.9932;00:00:43:23;
723890442;SMP;1;55.1502;40.1218;6.1544;55.0907;40.2221;6.5590;716.7698;292.7280;716.7698;292.7280;716.7698;292.7280;33.3513;2.5604;-25.9296;-31.4753;3.8983;-27.9562;-0.0543;-0.0257;0.9982;-0.1188;-0.0034;0.9929;00:00:44:00;
723898721;SMP;1;55.3252;40.0218;6.1657;55.3241;40.2532;6.5890;718.8693;293.0825;718.8693;293.0825;718.8693;293.0825;33.3521;2.5526;-25.9255;-31.4746;3.8946;-27.9537;-0.0555;-0.0261;0.9981;-0.1211;-0.0036;0.9926;00:00:44:00;
723915292;SMP;1;55.1741;40.2112;6.1507;55.1567;40.3886;6.5667;719.6045;293.3441;719.6045;293.3441;719.6045;293.3441;33.3530;2.5450;-25.9215;-31.4739;3.8912;-27.9512;-0.0562;-0.0262;0.9981;-0.1217;-0.0040;0.9926;00:00:44:00;
723923551;SMP;1;55.2605;40.1405;6.1633;55.2327;40.2957;6.5806;720.5411;293.0033;720.5411;293.0033;720.5411;293.0033;33.3540;2.5376;-25.9177;-31.4733;3.8881;-27.9490;-0.0569;-0.0259;0.9980;-0.1226;-0.0037;0.9924;00:00:44:00;
723931821;SMP;1;55.1903;40.1107;6.1667;55.2113;40.3467;6.5726;720.7336;293.3788;720.7336;293.3788;720.7336;293.3788;33.3548;2.5326;-25.9149;-31.4727;3.8848;-27.9466;-0.0568;-0.0262;0.9980;-0.1230;-0.0041;0.9924;00:00:44:01;
723940098;SMP;1;55.2194;40.3499;6.1665;55.2797;40.4914;6.5804;721.1925;293.6766;721.1925;293.6766;721.1925;293.6766;33.3556;2.5285;-25.9126;-31.4721;3.8816;-27.9441;-0.0573;-0.0263;0.9980;-0.1233;-0.0044;0.9924;00:00:44:01;
723948380;SMP;1;55.2748;40.2418;6.1778;55.1915;40.4420;6.5685;721.5730;294.1742;721.5730;294.1742;721.5730;294.1742;33.3566;2.5236;-25.9099;-31.4717;3.8783;-27.9416;-0.0579;-0.0267;0.9980;-0.1233;-0.0049;0.9924;00:00:44:01;
723956646;SMP;1;55.2356;40.3272;6.1710;55.2094;40.4704;6.5704;721.8079;294.6100;721.8079;294.6100;721.8079;294.6100;33.3578;2.5185;-25.9071;-31.4714;3.8751;-27.9391;-0.0584;-0.0270;0.9979;-0.1233;-0.0053;0.9924;00:00:44:01;
723964934;SMP;1;55.3561;40.1621;6.1498;55.4188;40.1887;6.5840;722.8325;295.1877;722.8325;295.1877;722.8325;295.1877;33.3591;2.5109;-25.9030;-31.4711;3.8710;-27.9360;-0.0589;-0.0274;0.9979;-0.1245;-0.0059;0.9922;00:00:44:01;
723973236;SMP;1;55.2299;40.3631;6.1390;55.2429;40.4893;6.5633;723.1070;295.3720;723.1070;295.3720;723.1070;295.3720;33.3602;2.5023;-25.8983;-31.4707;3.8667;-27.9327;-0.0586;-0.0274;0.9979;-0.1253;-0.0062;0.9921;00:00:44:01;
723981476;SMP;1;55.1521;40.3443;6.1249;55.1884;40.5457;6.5760;722.9368;295.5346;722.9368;295.5346;722.9368;295.5346;33.3612;2.4939;-25.8936;-31.4705;3.8636;-27.9304;-0.0594;-0.0282;0.9978;-0.1242;-0.0057;0.9922;00:00:44:02;
723989763;SMP;1;55.1753;40.3946;6.1240;55.2252;40.6174;6.5815;723.7156;295.9893;723.7156;295.9893;723.7156;295.9893;33.3621;2.4858;-25.8890;-31.4704;3.8613;-27.9285;-0.0593;-0.0283;0.9978;-0.1257;-0.0064;0.9921;00:00:44:02;
723998044;SMP;1;55.2896;40.3345;6.1790;55.2360;40.5519;6.5763;723.7186;296.5884;723.7186;296.5884;723.7186;296.5884;33.3632;2.4814;-25.8863;-31.4704;3.8590;-27.9266;-0.0595;-0.0291;0.9978;-0.1254;-0.0066;0.9921;00:00:44:02;
724006326;SMP;1;55.2926;40.4912;6.1670;55.3268;40.6220;6.5911;723.7114;297.0831;723.7114;297.0831;723.7114;297.0831;33.3645;2.4780;-25.8840;-31.4706;3.8571;-27.9249;-0.0595;-0.0295;0.9978;-0.1255;-0.0070;0.9921;00:00:44:02;
724014596;SMP;1;55.2731;40.4313;6.1653;55.2606;40.5802;6.5855;723.5525;297.1170;723.5525;297.1170;723.5525;297.1170;33.3657;2.4744;-25.8815;-31.4708;3.8557;-27.9235;-0.0596;-0.0296;0.9978;-0.1251;-0.0070;0.9921;00:00:44:03;
724022872;SMP;1;55.2729;40.4843;6.1487;55.3129;40.7341;6.5797;723.0125;298.3405;723.0125;298.3405;723.0125;298.3405;33.3670;2.4696;-25.8785;-31.4710;3.8537;-27.9216;-0.0590;-0.0310;0.9978;-0.1248;-0.0077;0.9922;00:00:44:03;
724031131;SMP;1;55.1315;40.4831;6.1310;55.2174;40.6108;6.5582;722.8711;299.6486;722.8711;299.6486;722.8711;299.6486;33.3683;2.4644;-25.8754;-31.4713;3.8513;-27.9191;-0.0588;-0.0315;0.9978;-0.1247;-0.0094;0.9921;00:00:44:03;
724039434;SMP;1;55.1497;40.5755;6.1463;55.1152;40.8499;6.5686;721.9586;299.5444;721.9586;299.5444;721.9586;299.5444;33.3693;2.4593;-25.8723;-31.4715;3.8495;-27.9174;-0.0575;-0.0322;0.9978;-0.1245;-0.0085;0.9922;00:00:44:03;
724047690;SMP;1;55.2052;40.5791;6.1323;55.2558;40.7425;6.5792;721.8298;300.4631;721.8298;300.4631;721.8298;300.4631;33.3702;2.4533;-25.8688;-31.4718;3.8478;-27.9155;-0.0573;-0.0323;0.9978;-0.1245;-0.0098;0.9922;00:00:44:03;
724055961;SMP;1;55.1587;40.5250;6.1418;55.1878;40.6779;6.5754;719.2352;301.2396;719.2352;301.2396;719.2352;301.2396;33.3708;2.4483;-25.8658;-31.4721;3.8463;-27.9140;-0.0553;-0.0325;0.9979;-0.1221;-0.0110;0.9925;00:00:44:03;
724064255;SMP;1;55.2572;40.7022;6.1595;55.2438;40.9875;6.5798;718.7907;301.8724;718.7907;301.8724;718.7907;301.8724;33.3719;2.4440;-25.8632;-31.4726;3.8448;-27.9126;-0.0561;-0.0328;0.9979;-0.1206;-0.0117;0.9926;00:00:44:04;
724072533;SMP;1;55.2062;40.7440;6.1561;55.1336;41.0277;6.5652;718.9939;302.4537;718.9939;302.4537;718.9939;302.4537;33.3728;2.4400;-25.8606;-31.4732;3.8431;-27.9112;-0.0553;-0.0332;0.9979;-0.1217;-0.0123;0.9925;00:00:44:04;
724080801;SMP;1;55.3204;40.4531;6.1659;55.2800;40.6184;6.5607;745.5826;305.7861;745.5826;305.7861;745.5826;305.7861;33.3740;2.4355;-25.8580;-31.4741;3.8401;-27.9092;-0.0760;-0.0319;0.9966;-0.1461;-0.0193;0.9891;00:00:44:04;
724089107;SMP;1;55.7783;39.9562;6.1904;55.8140;39.8599;6.7309;802.0824;307.9499;802.0824;307.9499;802.0824;307.9499;33.3745;2.4283;-25.8545;-31.4742;3.8412;-27.9103;-0.1230;-0.0296;0.9920;-0.1936;-0.0254;0.9808;00:00:44:04;
724097346;SMP;1;55.8067;38.7787;6.2769;55.7377;38.0719;6.7987;874.3612;308.1677;874.3612;308.1677;874.3612;308.1677;33.3737;2.4274;-25.8541;-31.4739;3.8465;-27.9154;-0.1830;-0.0257;0.9828;-0.2512;-0.0296;0.9675;00:00:44:05;
724105634;SMP;1;55.7816;37.8056;6.3174;55.6593;36.7356;6.7754;951.8535;308.6949;951.8535;308.6949;951.8535;308.6949;33.3721;2.4311;-25.8557;-31.4754;3.8515;-27.9212;-0.2481;-0.0227;0.9685;-0.3076;-0.0332;0.9509;00:00:44:05;
724113914;SMP;1;55.7653;36.6872;6.2013;55.6432;35.4347;6.7111;1021.0945;308.4499;1021.0945;308.4499;1021.0945;308.4499;33.3702;2.4270;-25.8527;-31.4771;3.8504;-27.9221;-0.3025;-0.0207;0.9529;-0.3564;-0.0344;0.9337;00:00:44:05;
724122175;SMP;1;55.5996;35.8093;6.1458;55.4456;34.2189;6.8557;1082.7357;310.3718;1082.7357;310.3718;1082.7357;310.3718;33.3654;2.4196;-25.8462;-31.4801;3.8526;-27.9270;-0.3485;-0.0190;0.9371;-0.3978;-0.0386;0.9167;00:00:44:05;
724130501;SMP;1;55.6764;34.7707;6.2363;55.4187;32.9762;6.8774;1139.4694;313.7109;1139.4694;313.7109;1139.4694;313.7109;33.3589;2.4136;-25.8399;-31.4845;3.8551;-27.9330;-0.3893;-0.0206;0.9209;-0.4335;-0.0416;0.9002;00:00:44:05;
724138761;SMP;1;55.6480;34.3282;6.3166;55.4578;32.4157;6.9877;1182.7269;315.0538;1182.7269;315.0538;1182.7269;315.0538;33.3527;2.4135;-25.8387;-31.5007;3.8791;-27.9597;-0.4183;-0.0191;0.9081;-0.4600;-0.0446;0.8868;00:00:44:05;
724147001;SMP;1;55.7877;33.9685;6.3308;55.4946;31.9208;7.0238;1200.6869;315.8568;1200.6869;315.8568;1200.6869;315.8568;33.3441;2.4150;-25.8382;-31.5137;3.9022;-27.9814;-0.4296;-0.0206;0.9028;-0.4711;-0.0440;0.8810;00:00:44:06;
724155303;SMP;1;55.6735;34.5784;6.3102;55.4459;32.3090;6.9792;1194.2165;318.2578;1194.2165;318.2578;1194.2165;318.2578;33.3350;2.4177;-25.8386;-31.5259;3.9220;-27.9999;-0.4229;-0.0242;0.9058;-0.4697;-0.0442;0.8817;00:00:44:06;
724163576;SMP;1;55.7618;34.5185;6.3217;55.5754;32.3891;6.9793;1187.9868;320.4255;1187.9868;320.4255;1187.9868;320.4255;33.3262;2.4213;-25.8395;-31.5373;3.9402;-28.0170;-0.4182;-0.0278;0.9079;-0.4668;-0.0440;0.8832;00:00:44:06;
724171855;SMP;1;55.8537;34.9071;6.3262;55.6277;32.8524;6.8721;1180.8992;321.6331;1180.8992;321.6331;1180.8992;321.6331;33.3179;2.4247;-25.8403;-31.5395;3.9427;-28.0200;-0.4133;-0.0299;0.9101;-0.4629;-0.0439;0.8853;00:00:44:06;
724180124;SMP;1;55.7652;34.9162;6.3255;55.5811;32.7461;6.8697;1175.0454;323.7921;1175.0454;323.7921;1175.0454;323.7921;33.3093;2.4290;-25.8414;-31.5420;3.9453;-28.0231;-0.4091;-0.0318;0.9120;-0.4600;-0.0454;0.8868;00:00:44:06;
724188407;SMP;1;55.9314;35.0484;6.3409;55.6564;32.9988;6.8931;1168.4053;325.6018;1168.4053;325.6018;1168.4053;325.6018;33.3011;2.4333;-25.8423;-31.5524;3.9566;-28.0361;-0.4035;-0.0333;0.9144;-0.4572;-0.0468;0.8881;00:00:44:07;
724196698;SMP;1;55.7810;35.3299;6.3089;55.6046;33.3767;6.8649;1163.1442;324.9170;1163.1442;324.9170;1163.1442;324.9170;33.2936;2.4372;-25.8428;-31.5604;3.9646;-28.0459;-0.3992;-0.0330;0.9163;-0.4546;-0.0462;0.8895;00:00:44:07;
724204957;SMP;1;55.8919;35.5781;6.3382;55.6250;33.5741;6.8305;1156.4627;326.7348;1156.4627;326.7348;1156.4627;326.7348;33.2851;2.4419;-25.8435;-31.5636;3.9673;-28.0494;-0.3941;-0.0344;0.9184;-0.4513;-0.0476;0.8911;00:00:44:07;
724213225;SMP;1;55.7754;35.5974;6.3127;55.6172;33.5009;6.8078;1149.9200;328.3334;1149.9200;328.3334;1149.9200;328.3334;33.2767;2.4473;-25.8441;-31.5659;3.9690;-28.0516;-0.3888;-0.0361;0.9206;-0.4481;-0.0485;0.8927;00:00:44:07;
724221501;SMP;1;55.8982;35.8064;6.3280;55.6499;33.9480;6.6804;1143.8715;328.8577;1143.8715;328.8577;1143.8715;328.8577;33.2690;2.4523;-25.8445;-31.5668;3.9675;-28.0509;-0.3840;-0.0371;0.9226;-0.4451;-0.0485;0.8942;00:00:44:07;
724229776;SMP;1;55.8954;36.1198;6.3194;55.6243;34.3381;6.6199;1137.3847;330.3438;1137.3847;330.3438;1137.3847;330.3438;33.2618;2.4567;-25.8444;-31.5680;3.9581;-28.0461;-0.3799;-0.0390;0.9242;-0.4408;-0.0490;0.8963;00:00:44:07;
724238052;SMP;1;55.8339;36.1260;6.3351;55.5947;34.3501;6.6188;1132.6333;329.9276;1132.6333;329.9276;1132.6333;329.9276;33.2537;2.4627;-25.8448;-31.5706;3.9420;-28.0389;-0.3751;-0.0388;0.9262;-0.4392;-0.0487;0.8971;00:00:44:08;
724246354;SMP;1;55.8902;36.3076;6.3482;55.6769;34.4644;6.6336;1129.1168;330.7056;1129.1168;330.7056;1129.1168;330.7056;33.2453;2.4704;-25.8460;-31.5718;3.9287;-28.0325;-0.3720;-0.0404;0.9274;-0.4377;-0.0484;0.8978;00:00:44:08;
724254622;SMP;1;55.9213;36.4292;6.3463;55.8020;34.7330;6.6164;1121.9733;329.9668;1121.9733;329.9668;1121.9733;329.9668;33.2372;2.4790;-25.8478;-31.5717;3.9133;-28.0249;-0.3668;-0.0417;0.9294;-0.4333;-0.0462;0.9001;00:00:44:08;
724262882;SMP;1;55.9035;36.4961;6.3437;55.6783;34.6234;6.5963;1116.5514;332.2671;1116.5514;332.2671;1116.5514;332.2671;33.2304;2.4863;-25.8492;-31.5708;3.8956;-28.0163;-0.3631;-0.0428;0.9308;-0.4300;-0.0487;0.9015;00:00:44:08;
724271171;SMP;1;55.9776;36.6189;6.3470;55.7719;34.8281;6.6047;1114.0954;331.1956;1114.0954;331.1956;1114.0954;331.1956;33.2239;2.4928;-25.8503;-31.5700;3.8779;-28.0080;-0.3605;-0.0431;0.9318;-0.4291;-0.0468;0.9021;00:00:44:09;
724279432;SMP;1;56.0012;36.6095;6.3047;55.7268;34.8457;6.6049;1110.1952;331.4230;1110.1952;331.4230;1110.1952;331.4230;33.2191;2.4960;-25.8497;-31.5689;3.8618;-28.0004;-0.3563;-0.0436;0.9334;-0.4279;-0.0467;0.9026;00:00:44:09;
724287713;SMP;1;55.9243;36.8444;6.2600;55.8040;35.1355;6.8564;1105.2806;332.0811;1105.2806;332.0811;1105.2806;332.0811;33.2150;2.4977;-25.8479;-31.5730;3.8697;-28.0064;-0.3551;-0.0445;0.9338;-0.4228;-0.0471;0.9050;00:00:44:09;
724296009;SMP;1;55.8508;37.0636;6.2870;55.6768;35.2879;6.8255;1099.8621;332.8887;1099.8621;332.8887;1099.8621;332.8887;33.2100;2.4999;-25.8459;-31.5786;3.8764;-28.0127;-0.3511;-0.0453;0.9352;-0.4195;-0.0476;0.9065;00:00:44:09;
724304268;SMP;1;55.8871;36.8920;6.2782;55.7030;35.2439;6.8283;1098.0444;333.5011;1098.0444;333.5011;1098.0444;333.5011;33.2054;2.5018;-25.8437;-31.5860;3.8843;-28.0205;-0.3492;-0.0456;0.9360;-0.4189;-0.0483;0.9067;00:00:44:10;
724312549;SMP;1;55.8464;37.0479;6.2679;55.6224;35.4255;6.6865;1094.3575;334.0873;1094.3575;334.0873;1094.3575;334.0873;33.2010;2.5035;-25.8412;-31.5887;3.8830;-28.0210;-0.3461;-0.0462;0.9370;-0.4169;-0.0487;0.9077;00:00:44:10;
724320823;SMP;1;55.9122;36.9634;6.3084;55.7060;35.4557;6.6967;1092.5124;334.0459;1092.5124;334.0459;1092.5124;334.0459;33.1962;2.5060;-25.8391;-31.5909;3.8815;-28.0208;-0.3451;-0.0460;0.9374;-0.4154;-0.0489;0.9083;00:00:44:10;
724329119;SMP;1;55.9002;37.0686;6.2961;55.7463;35.5154;6.6888;1090.8085;334.1850;1090.8085;334.1850;1090.8085;334.1850;33.1911;2.5094;-25.8374;-31.5929;3.8789;-28.0198;-0.3434;-0.0463;0.9380;-0.4148;-0.0488;0.9086;00:00:44:10;
724337403;SMP;1;55.9961;37.0240;6.3003;55.8572;35.3920;6.7056;1087.8527;334.3731;1087.8527;334.3731;1087.8527;334.3731;33.1860;2.5131;-25.8359;-31.5955;3.8755;-28.0185;-0.3411;-0.0475;0.9388;-0.4130;-0.0480;0.9095;00:00:44:10;
724345657;SMP;1;55.9017;37.0900;6.2838;55.8022;35.5361;6.7018;1086.4484;334.7023;1086.4484;334.7023;1086.4484;334.7023;33.1811;2.5166;-25.8344;-31.5982;3.8718;-28.0169;-0.3398;-0.0476;0.9393;-0.4124;-0.0484;0.9097;00:00:44:10;
724353936;SMP;1;55.8634;37.2116;6.2936;55.6917;35.7081;6.6791;1084.7109;334.9747;1084.7109;334.9747;1084.7109;334.9747;33.1766;2.5202;-25.8330;-31.6007;3.8676;-28.0149;-0.3392;-0.0480;0.9395;-0.4106;-0.0486;0.9105;00:00:44:11;
724362215;SMP;1;55.8569;37.0457;6.2805;55.7897;35.5122;6.7332;1082.6789;335.6048;1082.6789;335.6048;1082.6789;335.6048;33.1723;2.5239;-25.8317;-31.6033;3.8651;-28.0142;-0.3384;-0.0480;0.9398;-0.4087;-0.0496;0.9113;00:00:44:11;
724370485;SMP;1;55.9148;37.2859;6.3011;55.7190;35.7773;6.6851;1082.7503;335.4224;1082.7503;335.4224;1082.7503;335.4224;33.1681;2.5275;-25.8305;-31.6057;3.8617;-28.0128;-0.3378;-0.0483;0.9400;-0.4093;-0.0490;0.9111;00:00:44:11;
724378743;SMP;1;55.8332;37.0908;6.2809;55.7154;35.5467;6.6952;1079.2878;335.6521;1079.2878;335.6521;1079.2878;335.6521;33.1639;2.5310;-25.8292;-31.6080;3.8587;-28.0115;-0.3353;-0.0491;0.9408;-0.4071;-0.0486;0.9121;00:00:44:11;
724387039;SMP;1;55.7726;36.9911;6.2773;55.6265;35.4556;6.6686;1078.5875;335.4470;1078.5875;335.4470;1078.5875;335.4470;33.1598;2.5344;-25.8279;-31.6105;3.8550;-28.0097;-0.3351;-0.0493;0.9409;-0.4064;-0.0481;0.9124;00:00:44:11;
724395309;SMP;1;55.7998;37.0226;6.2783;55.6721;35.5749;6.6775;1078.0317;335.3380;1078.0317;335.3380;1078.0317;335.3380;33.1559;2.5377;-25.8266;-31.6128;3.8509;-28.0076;-0.3347;-0.0495;0.9410;-0.4060;-0.0477;0.9126;00:00:44:11;
724403615;SMP;1;55.7589;36.9736;6.2680;55.6483;35.4623;6.6730;1077.0841;335.5525;1077.0841;335.5525;1077.0841;335.5525;33.1519;2.5409;-25.8253;-31.6150;3.8465;-28.0053;-0.3337;-0.0501;0.9413;-0.4056;-0.0476;0.9128;00:00:44:11;
724411874;SMP;1;55.7605;37.1223;6.2630;55.6896;35.6323;6.6799;1076.8548;335.4194;1076.8548;335.4194;1076.8548;335.4194;33.1482;2.5438;-25.8239;-31.6169;3.8423;-28.0030;-0.3336;-0.0501;0.9414;-0.4054;-0.0473;0.9129;00:00:44:12;
724420130;SMP;1;55.6883;37.0282;6.2634;55.4954;35.7543;6.6514;1075.5791;335.5559;1075.5791;335.5559;1075.5791;335.5559;33.1447;2.5464;-25.8224;-31.6187;3.8380;-28.0005;-0.3326;-0.0508;0.9417;-0.4047;-0.0469;0.9133;00:00:44:12;
724428423;SMP;1;55.6875;36.9744;6.2459;55.6790;35.5355;6.6808;1075.3447;335.1540;1075.3447;335.1540;1075.3447;335.1540;33.1411;2.5489;-25.8208;-31.6202;3.8341;-27.9982;-0.3318;-0.0507;0.9420;-0.4050;-0.0464;0.9131;00:00:44:13;
724436689;SMP;1;55.6225;36.9610;6.2532;55.5007;35.4379;6.7318;1075.1783;334.9441;1075.1783;334.9441;1075.1783;334.9441;33.1377;2.5513;-25.8193;-31.6213;3.8343;-27.9986;-0.3325;-0.0507;0.9417;-0.4041;-0.0461;0.9135;00:00:44:13;
724444981;SMP;1;55.6904;36.9439;6.2499;55.5852;35.6496;6.6682;1074.4323;335.2237;1074.4323;335.2237;1074.4323;335.2237;33.1344;2.5535;-25.8177;-31.6232;3.8319;-27.9975;-0.3313;-0.0512;0.9421;-0.4042;-0.0460;0.9135;00:00:44:13;
724453237;SMP;1;55.7575;37.1027;6.2613;55.6317;35.7872;6.8106;1073.0726;334.6939;1073.0726;334.6939;1073.0726;334.6939;33.1312;2.5555;-25.8160;-31.6244;3.8351;-27.9999;-0.3306;-0.0513;0.9424;-0.4031;-0.0451;0.9141;00:00:44:13;
724461536;SMP;1;55.7831;36.9432;6.2545;55.6940;35.6358;6.8172;1071.6335;335.0182;1071.6335;335.0182;1071.6335;335.0182;33.1280;2.5573;-25.8141;-31.6298;3.8417;-28.0056;-0.3295;-0.0523;0.9427;-0.4021;-0.0447;0.9145;00:00:44:13;
724469796;SMP;1;55.7734;36.8269;6.2590;55.5784;35.5485;6.7994;1071.2716;335.6103;1071.2716;335.6103;1071.2716;335.6103;33.1254;2.5587;-25.8122;-31.6387;3.8506;-28.0137;-0.3296;-0.0528;0.9427;-0.4016;-0.0452;0.9147;00:00:44:13;
724478074;SMP;1;55.8721;36.9414;6.2567;55.8119;35.4841;6.8351;1070.1519;335.7187;1070.1519;335.7187;1070.1519;335.7187;33.1227;2.5599;-25.8100;-31.6454;3.8596;-28.0217;-0.3291;-0.0534;0.9428;-0.4006;-0.0447;0.9152;00:00:44:14;
